ticker,cik,fiscal_year,revenue,ebit,ebitda,interest_expense,tax_expense,net_income,d_and_a,capex,assets_current,liabilities_current,cash,short_term_borrowings,long_term_debt_current,long_term_debt_noncurrent,gross_debt,net_debt,shares_out,nwc,delta_nwc,effective_tax_rate
NKE,0000320187,2014,,,,,754000000,2211000000,,563000000,13630000000,3962000000,1877000000,98000000,57000000,1210000000,1365000000,-512000000,,7636000000,2909000000,0.25430016863406407
NKE,0000320187,2015,,,,,805000000,2472000000,,598000000,13696000000,5027000000,2254000000,167000000,7000000,1199000000,1373000000,-881000000,,6241000000,-1395000000,0.2456515105279219
NKE,0000320187,2016,,,,,851000000,2693000000,,880000000,15587000000,6332000000,3337000000,74000000,107000000,1079000000,1260000000,-2077000000,,5737000000,-504000000,0.24012415349887134
NKE,0000320187,2017,,,,,932000000,3273000000,,963000000,15025000000,5358000000,2220000000,1000000,44000000,1993000000,2038000000,-182000000,,7402000000,1665000000,0.221640903686088
NKE,0000320187,2018,,,,,863000000,3760000000,,1143000000,16061000000,5474000000,3852000000,325000000,6000000,3471000000,3802000000,-50000000,,6404000000,-998000000,0.18667531905688947
NKE,0000320187,2019,34350000000,,,,646000000,4240000000,,1105000000,15134000000,6040000000,3138000000,336000000,6000000,3468000000,3810000000,672000000,,5614000000,-790000000,0.1322144903806795
NKE,0000320187,2020,36397000000,,,,2392000000,1933000000,,1028000000,16525000000,7866000000,3808000000,9000000,6000000,3464000000,3479000000,-329000000,,4836000000,-778000000,0.5530635838150288
NKE,0000320187,2021,39117000000,,,,772000000,4029000000,,1119000000,20556000000,8284000000,8348000000,248000000,3000000,9406000000,9657000000,1309000000,,3673000000,-1163000000,0.16079983336804832
NKE,0000320187,2022,37403000000,2887000000,,,348000000,2539000000,,1086000000,26291000000,9674000000,9889000000,2000000,0,9413000000,9415000000,-474000000,,6726000000,3053000000,0.12054035330793211
NKE,0000320187,2023,44538000000,6661000000,,,934000000,5727000000,,695000000,28213000000,10730000000,8574000000,10000000,500000000,8920000000,9430000000,856000000,,8399000000,1673000000,0.1402191863083621
NKE,0000320187,2024,46710000000,6651000000,,,605000000,6046000000,,758000000,25202000000,9256000000,7441000000,6000000,0,8927000000,8933000000,1492000000,,8499000000,100000000,0.09096376484739137
NKE,0000320187,2025,51217000000,6201000000,6904000000,,1131000000,5070000000,703000000,969000000,25382000000,10593000000,9860000000,6000000,1000000000,7903000000,8909000000,-951000000,,3923000000,-4576000000,0.18238993710691823
COST,0000909832,2010,72483000000,1969000000,2622000000,103000000,716000000,1283000000,653000000,1599000000,10337000000,9281000000,2780000000,16000000,80000000,2130000000,2226000000,-554000000,,-1820000000,,0.3581790895447724
COST,0000909832,2011,71422000000,1777000000,2505000000,108000000,628000000,1086000000,728000000,1250000000,11708000000,10063000000,2619000000,26000000,0,2141000000,2167000000,-452000000,,-1000000000,820000000,0.3663943990665111
COST,0000909832,2012,77946000000,2077000000,2872000000,111000000,731000000,1303000000,795000000,1055000000,13706000000,12050000000,3157000000,,900000000,1253000000,2153000000,-1004000000,,-2401000000,-1401000000,0.35939036381514256
COST,0000909832,2013,88915000000,2439000000,3294000000,116000000,841000000,1462000000,855000000,1290000000,13526000000,12260000000,3214000000,,1000000,1381000000,1382000000,-1832000000,,-1949000000,452000000,0.3651758575770734
COST,0000909832,2014,99137000000,2759000000,3667000000,95000000,1000000000,1709000000,908000000,1480000000,15840000000,13257000000,4009000000,36000000,,4998000000,5034000000,1025000000,,-1462000000,487000000,0.36913990402362495
COST,0000909832,2015,105156000000,3053000000,3999000000,99000000,990000000,2039000000,946000000,2083000000,17588000000,14412000000,3528000000,,0,5093000000,5093000000,1565000000,,-352000000,1110000000,0.3268405414328161
COST,0000909832,2016,112640000000,3220000000,4249000000,113000000,1109000000,2058000000,1029000000,1993000000,16779000000,16539000000,4644000000,,1283000000,4852000000,6135000000,1491000000,,-5687000000,-5335000000,0.3501736659299021
COST,0000909832,2017,116199000000,3624000000,4751000000,124000000,1195000000,2377000000,1127000000,2393000000,15218000000,15575000000,5738000000,,1100000000,4061000000,5161000000,-577000000,,-7195000000,-1508000000,0.3345464725643897
COST,0000909832,2018,118719000000,3672000000,4927000000,133000000,1243000000,2350000000,1255000000,2649000000,17317000000,17495000000,4801000000,,86000000,6573000000,6659000000,1858000000,,-5065000000,2130000000,0.3459504592262733
COST,0000909832,2020,141576000000,4480000000,5917000000,159000000,1263000000,3134000000,1437000000,2969000000,23485000000,23237000000,4546000000,,1699000000,5124000000,6823000000,2277000000,,-5997000000,-932000000,0.28724130088696836
COST,0000909832,2021,152703000000,4737000000,6229000000,150000000,1061000000,3659000000,1492000000,2998000000,28120000000,24844000000,6055000000,,95000000,7514000000,7609000000,1554000000,,-2874000000,3123000000,0.22478813559322033
COST,0000909832,2022,166761000000,5435000000,7080000000,160000000,1308000000,4002000000,1645000000,2810000000,29505000000,29441000000,11258000000,,799000000,6692000000,7491000000,-3767000000,,-11993000000,-9119000000,0.24632768361581922
COST,0000909832,2023,195929000000,6708000000,8489000000,171000000,1601000000,5007000000,1781000000,3588000000,32696000000,31998000000,10203000000,,73000000,6484000000,6557000000,-3646000000,,-9578000000,2415000000,0.2422820823244552
COST,0000909832,2024,226954000000,7793000000,9693000000,158000000,1925000000,5844000000,1900000000,3891000000,35879000000,33583000000,13700000000,,1081000000,5377000000,6458000000,-7242000000,,-12485000000,-2907000000,0.24777963701892136
COST,0000909832,2025,242290000000,8114000000,10191000000,160000000,2195000000,6292000000,2077000000,4323000000,34246000000,35464000000,9906000000,,103000000,5794000000,5897000000,-4009000000,,-11227000000,1258000000,0.25863084717803697
PEP,0000077476,2009,,7182000000,8608000000,224000000,1973000000,5658000000,1426000000,,10806000000,8787000000,1651000000,369000000,,7858000000,8227000000,6576000000,,-1000000,,0.2585506486698991
PEP,0000077476,2010,,6959000000,8502000000,329000000,1879000000,5142000000,1543000000,,12571000000,8756000000,910000000,464000000,102000000,7400000000,7966000000,7056000000,,2339000000,2340000000,0.26762569434553485
PEP,0000077476,2011,,8044000000,9679000000,397000000,2100000000,5946000000,1635000000,,17569000000,15892000000,2064000000,,,19999000000,19999000000,17935000000,,-387000000,-2726000000,0.2609992542878449
PEP,0000077476,2012,,8332000000,10659000000,903000000,1894000000,6320000000,2327000000,,17441000000,18154000000,3943000000,,,20568000000,20568000000,16625000000,,-4656000000,-4269000000,0.230581933284636
PEP,0000077476,2013,,9633000000,12370000000,856000000,2372000000,6443000000,2737000000,,18720000000,17089000000,5943000000,,,23544000000,23544000000,17601000000,,-4312000000,344000000,0.26908678389109475
PEP,0000077476,2014,,9112000000,11801000000,899000000,2090000000,6178000000,2689000000,,22203000000,17839000000,4067000000,,2200000000,24333000000,26533000000,22466000000,,-1903000000,2409000000,0.252781809385583
PEP,0000077476,2015,,9705000000,12368000000,911000000,2104000000,6740000000,2663000000,,20663000000,18092000000,6297000000,,,23821000000,23821000000,17524000000,,-3726000000,-1823000000,0.23790140208050656
PEP,0000077476,2016,,9581000000,12206000000,909000000,2199000000,6513000000,2625000000,,23031000000,17578000000,9375000000,,,29213000000,29213000000,19838000000,,-3922000000,-196000000,0.2524104683195592
PEP,0000077476,2017,,8353000000,10769000000,970000000,1941000000,5452000000,2416000000,,26450000000,21135000000,6134000000,,,30053000000,30053000000,23919000000,,-819000000,3103000000,0.2625456512917625
PEP,0000077476,2018,62799000000,9804000000,12172000000,1342000000,2174000000,6329000000,2368000000,,31027000000,20502000000,10610000000,,,33796000000,33796000000,23186000000,,-85000000,734000000,0.2556744678348818
PEP,0000077476,2019,63525000000,10276000000,12645000000,1151000000,4694000000,4857000000,2369000000,,21893000000,22138000000,8721000000,,,28295000000,28295000000,19574000000,,-8966000000,-8881000000,0.49146686210867974
PEP,0000077476,2020,64661000000,10110000000,12509000000,1219000000,-3370000000,12515000000,2399000000,,17645000000,20461000000,5509000000,,,29148000000,29148000000,23639000000,,-8325000000,641000000,-0.36850738108255876
PEP,0000077476,2021,67161000000,10291000000,12723000000,935000000,1959000000,7314000000,2432000000,,23001000000,23372000000,8185000000,,,40370000000,40370000000,32185000000,,-8556000000,-231000000,0.21125849239728242
PEP,0000077476,2022,70372000000,10080000000,12628000000,1128000000,1894000000,7120000000,2548000000,,21783000000,26220000000,5596000000,,,36026000000,36026000000,30430000000,,-10033000000,-1477000000,0.21011759485245174
PEP,0000077476,2023,79474000000,11162000000,13872000000,1863000000,2142000000,7618000000,2710000000,,21539000000,26785000000,4954000000,,,35657000000,35657000000,30703000000,,-10200000000,-167000000,0.2194672131147541
PEP,0000077476,2024,86392000000,11512000000,14275000000,939000000,1727000000,8910000000,2763000000,,26950000000,31647000000,9711000000,,,37595000000,37595000000,27884000000,,-14408000000,-4208000000,0.1623578076525336
KO,0000021344,2009,,7252000000,8415000000,456000000,1892000000,5981000000,1163000000,1648000000,12176000000,12988000000,2440000000,,465000000,2781000000,3246000000,806000000,,-3717000000,,0.24031500063508193
KO,0000021344,2010,,8446000000,9674000000,438000000,1632000000,5807000000,1228000000,1968000000,17551000000,13721000000,4093000000,,51000000,5059000000,5110000000,1017000000,,-314000000,3403000000,0.2193843258502487
KO,0000021344,2011,,8231000000,9467000000,355000000,2040000000,6824000000,1236000000,1993000000,21579000000,18508000000,4701000000,,1276000000,14041000000,15317000000,10616000000,,-2906000000,-2592000000,0.23014440433212996
KO,0000021344,2012,,8413000000,9856000000,733000000,2370000000,11787000000,1443000000,2215000000,25497000000,24283000000,7021000000,,2041000000,13656000000,15697000000,8676000000,,-7848000000,-4942000000,0.16740834922653106
KO,0000021344,2013,,10173000000,12127000000,417000000,2812000000,8584000000,1954000000,2920000000,30328000000,27821000000,8517000000,,1577000000,14736000000,16313000000,7796000000,,-7587000000,261000000,0.24675324675324675
KO,0000021344,2014,,10779000000,12761000000,397000000,2723000000,9019000000,1982000000,2780000000,31304000000,27811000000,12803000000,,1024000000,19154000000,20178000000,7375000000,,-10334000000,-2747000000,0.2319025719638903
KO,0000021344,2015,,10228000000,12205000000,463000000,2851000000,8584000000,1977000000,2550000000,32986000000,32374000000,8442000000,,3552000000,19063000000,22615000000,14173000000,,-11382000000,-1048000000,0.24932225623087015
KO,0000021344,2016,,9708000000,11684000000,483000000,2201000000,7098000000,1976000000,2406000000,33395000000,26929000000,10414000000,,2676000000,28311000000,30987000000,20573000000,,-6624000000,4758000000,0.23669211743198193
KO,0000021344,2017,,8728000000,10698000000,856000000,2239000000,7351000000,1970000000,2553000000,34010000000,26532000000,8958000000,,3527000000,29684000000,33211000000,24253000000,,-5007000000,1617000000,0.2334723670490094
KO,0000021344,2018,41863000000,8657000000,10444000000,733000000,1586000000,6527000000,1787000000,2262000000,36545000000,27194000000,8555000000,,3298000000,31182000000,34480000000,25925000000,,-2502000000,2505000000,0.19548872180451127
KO,0000021344,2019,36212000000,7755000000,9015000000,853000000,5607000000,1248000000,1260000000,1750000000,24930000000,28782000000,6102000000,,5003000000,25376000000,30379000000,24277000000,,-14957000000,-12455000000,0.8179431072210066
KO,0000021344,2020,34300000000,9152000000,10238000000,950000000,1749000000,6434000000,1086000000,1548000000,20411000000,26973000000,9077000000,10994000000,4253000000,27516000000,42763000000,33686000000,,-30886000000,-15929000000,0.2137357937186851
KO,0000021344,2021,37266000000,10086000000,11451000000,946000000,1801000000,8920000000,1365000000,2054000000,19240000000,14601000000,6480000000,2183000000,485000000,40125000000,42793000000,36313000000,,-4509000000,26377000000,0.16798806081522247
KO,0000021344,2022,33014000000,8997000000,10533000000,1437000000,1981000000,7747000000,1536000000,1177000000,22545000000,19950000000,6795000000,3307000000,1338000000,38116000000,42761000000,35966000000,,-8845000000,-4336000000,0.20363898026315788
KO,0000021344,2023,38655000000,10308000000,11760000000,1597000000,2621000000,9771000000,1452000000,1367000000,22591000000,19724000000,9684000000,,399000000,36377000000,36776000000,27092000000,,-7216000000,1629000000,0.21150742414460943
KO,0000021344,2024,43004000000,10909000000,12169000000,882000000,2115000000,9542000000,1260000000,1484000000,26732000000,23571000000,9519000000,,,,,,,-6358000000,858000000,0.18143604701038002
SBUX,0000829224,2009,,1053900000,1545100000,38000000,383700000,672600000,491200000,1080300000,1748000000,2189700000,312600000,713000000,700000,549600000,1263300000,950700000,,-1468000000,,0.3632490769667708
SBUX,0000829224,2010,,503900000,1108400000,53400000,144000000,315500000,604500000,984500000,2035800000,1581000000,281300000,,200000,549300000,549500000,268200000,,173300000,1641300000,0.3133841131664853
SBUX,0000829224,2011,9774600000,562000000,1125300000,39100000,168400000,390800000,563300000,445600000,2756400000,1779100000,269800000,,,549400000,549400000,279600000,,707500000,534200000,0.3011444921316166
SBUX,0000829224,2012,10707400000,1419400000,1960200000,32700000,488700000,945600000,540800000,445800000,3794900000,2075800000,599800000,,,549500000,549500000,-50300000,,1119300000,411800000,0.3407236979711357
SBUX,0000829224,2013,11700400000,1728500000,2278500000,33300000,563100000,1245700000,550000000,531900000,4199600000,2209800000,1164000000,,,549600000,549600000,-614400000,,825800000,-293500000,0.31131136665192394
SBUX,0000829224,2014,,1997400000,2578000000,32700000,674400000,1383800000,580600000,856200000,5471400000,5377300000,1148100000,,,1299400000,1299400000,151300000,,-1054000000,-1879800000,0.3276649499562725
SBUX,0000829224,2015,,-325400000,330200000,28100000,-238700000,8300000,655600000,1151200000,4168700000,3038700000,1188600000,,,2048300000,2048300000,859700000,,-58600000,995400000,
SBUX,0000829224,2016,,3081100000,3829500000,64100000,1092000000,2068100000,748400000,1160900000,3971000000,3648100000,2575700000,,0,2347500000,2347500000,-228200000,,-2252800000,-2194200000,0.3455586848517452
SBUX,0000829224,2017,,3601000000,4534800000,70500000,1143700000,2757400000,933800000,1303700000,4757900000,4546800000,1708400000,,399900000,3185300000,3585200000,1876800000,,-1897200000,355600000,0.29317372023275484
SBUX,0000829224,2018,21315900000,4171900000,5202000000,81300000,1379700000,2817700000,1030100000,1440300000,5283400000,4220700000,1530100000,,0,3932600000,3932600000,2402500000,,-467400000,1429800000,0.32870348310859104
SBUX,0000829224,2019,22386800000,4134700000,5201800000,92500000,1432600000,2884700000,1067100000,1519400000,12494200000,5684200000,2128800000,0,349900000,9090200000,9440100000,7311300000,,4331300000,4798700000,0.33182776272207165
SBUX,0000829224,2020,24719500000,3883300000,5189200000,170300000,1262000000,4518300000,1305900000,1976400000,5653900000,6168700000,2462300000,0,0,11167000000,11167000000,8704700000,,-2977100000,-7308400000,0.2183277684549245
SBUX,0000829224,2021,26508600000,4077900000,5527200000,331000000,871600000,3599200000,1449300000,1806600000,7806400000,7346800000,8756300000,438800000,1249900000,14659600000,16348300000,7592000000,,-9985400000,-7008300000,0.19495392323521518
